,output_area,All Premises,All Matched Premises,SFBB availability (% premises),UFBB (100Mbit/s) availability (% premises),UFBB availability (% premises),% of premises unable to receive 2Mbit/s,% of premises unable to receive 5Mbit/s,% of premises unable to receive 10Mbit/s,% of premises unable to receive 30Mbit/s,Gigabit availability (% premises),% of premises below the USO,% of premises able to receive decent broadband from FWA,Number of premises with SFBB availability,Number of premises with UFBB (100Mbit/s) availability,Number of premises with UFBB availability,Number of premises unable to receive 2Mbit/s,Number of premises unable to receive 5Mbit/s,Number of premises unable to receive 10Mbit/s,Number of premises unable to receive 30Mbit/s,Number of premises with Gigabit availability,Number of premises below the USO,Number of premises able to receive decent broadband from FWA,% of premises with 30<300Mbit/s download speed,% of premises with >=300Mbit/s download speed,% of premises with 0<2Mbit/s download speed,% of premises with 2<5Mbit/s download speed,% of premises with 5<10Mbit/s download speed,% of premises with 10<30Mbit/s download speed,Number of premises with 30<300Mbit/s download speed,Number of premises with >=300Mbit/s download speed,Number of premises with 0<2Mbit/s download speed,Number of premises with 2<5Mbit/s download speed,Number of premises with 5<10Mbit/s download speed,Number of premises with 10<30Mbit/s download speed,fast_bin_pct_prems,gig_bin_prems,gig_qbin_prems,uk_country,oa21cd,rgn22cd,rgn22nm,rgn22nmw,OA11CD,LSOA11CD,All Ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+,11_or_under
6106,E00105080,138,98,45.7,18.8,18.8,0.0,0.0,8.7,25.4,18.8,0.7,0.0,63,26,26,0,0,12,35,26,1,0,26.8,18.8,0.0,0.0,8.7,16.7,37,26,0,0,12,23,"(-0.1, 20.0]","(0.0, 37.0]",First quartile,England,E00105080,E12000001,North East,Gogledd-ddwyrain Lloegr,E00105080,E01033221,3510,0,0,0,4,2,0,1,0,1,0,3,0,4,2,3,0,0,0,193,1037,593,327,247,203,158,114,89,76,62,41,63,30,31,25,17,13,11,14,8,2,2,2,4,3,1,3,3,5,6,5,1,4,11,5,3,7,8,8,2,7,2,3,1,5,3,2,3,0,4,5,1,2,1,2,2,2,0,2,0,0,0,0,1,2,0,0,0,0,0,0,3,11
6107,E00105081,172,172,100.0,89.0,89.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,172,153,153,0,0,0,0,153,0,0,11.0,89.0,0.0,0.0,0.0,0.0,19,153,0,0,0,0,"(80.0, 100.0]","(129.0, 1633.0]",Fourth quartile,England,E00105081,E12000001,North East,Gogledd-ddwyrain Lloegr,E00105081,E01020711,370,5,3,4,9,3,10,1,8,8,1,10,6,0,3,3,2,4,6,3,1,3,2,3,1,2,6,3,0,5,2,2,3,2,2,4,8,2,5,4,4,3,5,7,8,8,6,12,4,5,5,5,4,2,10,5,12,5,5,2,2,6,4,1,4,9,2,2,1,2,2,8,2,12,12,5,5,2,7,0,1,2,2,3,2,2,1,0,1,0,0,2,68
6108,E00105082,132,132,100.0,50.8,50.8,0.0,0.0,0.0,0.0,50.8,0.0,0.0,132,67,67,0,0,0,0,67,0,0,49.2,50.8,0.0,0.0,0.0,0.0,65,67,0,0,0,0,"(40.0, 60.0]","(37.0, 102.0]",Second quartile,England,E00105082,E12000001,North East,Gogledd-ddwyrain Lloegr,E00105082,E01020711,305,4,6,3,1,5,6,5,4,5,6,1,4,5,3,7,8,5,4,6,5,2,3,1,2,0,1,4,3,4,3,3,2,3,1,5,5,4,4,3,3,6,5,2,4,5,5,3,2,6,4,6,4,7,2,5,6,4,2,4,5,6,7,2,2,4,2,4,4,2,4,4,1,3,0,0,2,4,1,2,1,2,0,3,1,1,1,1,0,0,1,4,50
6109,E00105083,136,136,100.0,74.3,74.3,0.0,0.0,0.0,0.0,74.3,0.0,0.0,136,101,101,0,0,0,0,101,0,0,25.7,74.3,0.0,0.0,0.0,0.0,35,101,0,0,0,0,"(60.0, 80.0]","(37.0, 102.0]",Second quartile,England,E00105083,E12000001,North East,Gogledd-ddwyrain Lloegr,E00105083,E01020711,265,3,0,6,1,4,3,4,2,2,0,4,6,4,4,4,4,2,3,1,3,2,0,1,2,3,0,4,5,3,3,7,4,1,4,3,3,6,2,2,3,5,0,2,1,1,4,1,5,7,5,3,6,7,4,4,4,3,3,3,7,5,4,2,3,3,4,3,2,1,0,3,7,3,0,0,1,5,2,3,0,0,0,0,2,0,5,3,1,4,2,4,35
6110,E00105084,242,242,100.0,63.6,63.6,0.0,0.0,0.0,0.0,63.6,0.0,0.0,242,154,154,0,0,0,0,154,0,0,36.4,63.6,0.0,0.0,0.0,0.0,88,154,0,0,0,0,"(60.0, 80.0]","(129.0, 1633.0]",Fourth quartile,England,E00105084,E12000001,North East,Gogledd-ddwyrain Lloegr,E00105084,E01020710,486,4,6,4,3,5,8,1,6,2,8,1,0,2,3,3,7,8,5,8,6,6,5,8,8,11,6,11,7,11,17,16,8,6,9,7,8,10,10,5,6,4,6,8,4,5,2,8,7,16,13,11,8,7,12,8,5,10,9,5,6,6,7,10,1,0,2,2,1,2,10,1,3,2,2,3,2,0,1,2,1,3,3,0,1,1,1,0,0,0,0,0,48
6111,E00105085,150,150,100.0,81.3,81.3,0.0,0.0,0.0,0.0,81.3,0.0,0.0,150,122,122,0,0,0,0,122,0,0,18.7,81.3,0.0,0.0,0.0,0.0,28,122,0,0,0,0,"(80.0, 100.0]","(102.0, 129.0]",Third quartile,England,E00105085,E12000001,North East,Gogledd-ddwyrain Lloegr,E00105085,E01020711,334,3,3,2,5,3,7,4,3,3,6,2,2,4,2,3,6,5,5,5,5,2,3,2,2,4,4,3,4,2,3,4,3,5,5,6,4,6,8,4,5,9,5,2,5,5,3,4,5,8,6,7,4,3,2,6,6,5,5,4,2,5,2,3,1,3,8,6,2,1,2,4,4,4,0,2,0,2,0,1,2,3,5,2,2,1,1,2,3,1,0,9,43
6112,E00105086,130,130,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,130,130,130,0,0,0,0,130,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0,130,0,0,0,0,"(80.0, 100.0]","(129.0, 1633.0]",Fourth quartile,England,E00105086,E12000001,North East,Gogledd-ddwyrain Lloegr,E00105086,E01020709,347,1,2,2,1,2,3,1,2,1,2,5,2,5,4,4,6,2,5,2,1,5,3,3,2,0,4,3,1,2,0,0,0,2,1,6,1,2,0,2,7,7,1,2,2,7,6,6,8,5,13,6,4,9,4,3,7,8,6,7,8,6,9,10,9,4,6,4,11,5,11,6,7,3,5,1,3,6,3,2,2,3,5,2,1,2,1,1,1,1,0,1,24
6113,E00105087,142,142,100.0,94.4,94.4,0.0,0.0,0.0,0.0,94.4,0.0,0.0,142,134,134,0,0,0,0,134,0,0,5.6,94.4,0.0,0.0,0.0,0.0,8,134,0,0,0,0,"(80.0, 100.0]","(129.0, 1633.0]",Fourth quartile,England,E00105087,E12000001,North East,Gogledd-ddwyrain Lloegr,E00105087,E01020711,324,3,3,1,3,1,1,0,2,0,3,4,2,6,6,7,4,4,3,4,1,2,4,2,5,2,5,6,7,7,6,4,3,2,4,3,3,4,3,4,2,3,6,5,3,2,3,4,6,5,3,2,4,3,5,6,7,6,2,4,6,3,1,1,2,3,3,4,0,4,3,3,2,3,8,3,3,3,1,3,2,3,7,4,1,2,3,4,2,1,4,17,23
6114,E00105088,125,125,100.0,24.8,24.8,0.0,0.0,0.0,0.0,24.8,0.0,0.0,125,31,31,0,0,0,0,31,0,0,75.2,24.8,0.0,0.0,0.0,0.0,94,31,0,0,0,0,"(20.0, 40.0]","(0.0, 37.0]",First quartile,England,E00105088,E12000001,North East,Gogledd-ddwyrain Lloegr,E00105088,E01020710,275,2,1,2,2,3,6,3,1,3,6,3,3,2,1,7,0,3,1,1,4,8,4,5,1,5,5,5,4,6,3,6,3,4,2,3,2,1,2,5,2,6,0,5,5,3,8,6,4,6,5,8,7,3,5,5,3,3,3,1,1,5,0,3,6,6,0,2,0,4,2,0,6,3,1,2,1,3,2,2,3,2,0,1,0,0,0,0,1,2,0,1,35
6115,E00105089,122,122,100.0,63.9,63.9,0.0,0.0,0.0,0.0,63.9,0.0,0.0,122,78,78,0,0,0,0,78,0,0,36.1,63.9,0.0,0.0,0.0,0.0,44,78,0,0,0,0,"(60.0, 80.0]","(37.0, 102.0]",Second quartile,England,E00105089,E12000001,North East,Gogledd-ddwyrain Lloegr,E00105089,E01020708,265,1,0,5,1,6,3,3,1,2,3,4,1,3,2,0,0,2,1,4,1,1,0,3,2,1,1,2,2,4,1,3,3,0,3,4,4,3,4,6,3,5,5,5,2,3,0,1,1,3,3,3,3,4,3,3,4,7,3,5,8,3,1,5,5,5,3,7,6,1,4,6,5,0,4,2,3,5,0,2,1,7,2,1,4,0,3,3,2,2,1,8,30
6116,E00105090,105,105,100.0,98.1,98.1,0.0,0.0,0.0,0.0,98.1,0.0,0.0,105,103,103,0,0,0,0,103,0,0,1.9,98.1,0.0,0.0,0.0,0.0,2,103,0,0,0,0,"(80.0, 100.0]","(102.0, 129.0]",Third quartile,England,E00105090,E12000001,North East,Gogledd-ddwyrain Lloegr,E00105090,E01020708,214,1,0,4,1,0,3,2,6,5,5,0,5,3,2,1,1,4,2,3,1,1,2,2,1,0,1,1,4,2,2,3,4,4,2,3,1,5,4,4,3,6,2,3,2,1,4,4,4,3,3,5,3,2,3,2,2,3,4,3,2,4,1,1,1,0,1,4,1,3,0,1,5,2,5,8,1,4,1,2,1,2,0,2,2,2,0,1,0,0,0,0,32
6117,E00105091,212,212,100.0,76.9,76.9,0.0,0.0,0.0,0.0,76.9,0.0,0.0,212,163,163,0,0,0,0,163,0,0,23.1,76.9,0.0,0.0,0.0,0.0,49,163,0,0,0,0,"(60.0, 80.0]","(129.0, 1633.0]",Fourth quartile,England,E00105091,E12000001,North East,Gogledd-ddwyrain Lloegr,E00105091,E01020708,405,1,4,3,4,5,4,7,5,4,3,2,3,3,5,1,5,2,0,3,3,3,2,2,5,5,8,17,10,10,14,14,12,9,12,15,6,5,8,2,4,1,6,3,2,5,6,6,1,2,2,5,3,5,2,3,4,2,2,6,5,6,2,4,4,1,5,4,4,2,0,1,1,5,3,4,2,6,6,3,4,4,8,3,2,2,1,4,2,2,4,5,45
6118,E00105092,132,132,100.0,98.5,98.5,0.0,0.0,0.0,0.0,98.5,0.0,0.0,132,130,130,0,0,0,0,130,0,0,1.5,98.5,0.0,0.0,0.0,0.0,2,130,0,0,0,0,"(80.0, 100.0]","(129.0, 1633.0]",Fourth quartile,England,E00105092,E12000001,North East,Gogledd-ddwyrain Lloegr,E00105092,E01020711,339,5,2,6,2,4,2,4,6,4,6,8,2,4,2,6,3,2,5,5,4,2,3,3,3,6,6,5,6,5,7,4,5,3,6,5,2,8,2,6,2,3,6,7,4,2,8,5,4,2,7,8,3,3,3,1,4,4,1,5,5,4,4,5,4,1,1,7,4,6,5,1,6,6,2,2,1,0,1,0,3,4,0,2,2,2,0,1,2,1,1,5,51
6119,E00105093,186,186,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,186,186,186,0,0,0,0,186,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0,186,0,0,0,0,"(80.0, 100.0]","(129.0, 1633.0]",Fourth quartile,England,E00105093,E12000001,North East,Gogledd-ddwyrain Lloegr,E00105093,E01020708,452,6,7,4,4,6,10,12,12,5,8,7,6,6,5,8,9,5,1,2,1,3,2,2,3,4,6,7,5,7,2,5,4,10,4,10,9,8,5,5,9,7,9,6,5,7,6,5,5,12,5,6,5,7,6,3,6,4,5,5,6,5,4,4,4,5,10,6,4,4,10,5,3,5,5,4,3,2,6,2,3,1,0,0,0,1,1,1,0,0,0,0,87
6120,E00105094,152,149,46.1,38.2,38.2,0.0,1.3,3.9,52.0,38.2,0.0,0.0,70,58,58,0,2,6,79,58,0,0,7.9,38.2,0.0,1.3,2.6,48.0,12,58,0,2,4,73,"(20.0, 40.0]","(37.0, 102.0]",Second quartile,England,E00105094,E12000001,North East,Gogledd-ddwyrain Lloegr,E00105094,E01020709,1190,0,1,0,1,0,0,0,0,1,0,0,2,1,1,0,1,2,1,2,2,1,11,19,11,17,15,19,21,23,24,34,25,37,19,36,42,29,20,31,30,29,26,23,17,17,17,27,28,15,21,24,14,29,26,18,32,25,28,19,20,20,18,10,9,20,10,15,17,13,12,12,5,9,12,16,6,7,10,3,7,5,9,1,4,2,0,1,1,0,0,2,5
6121,E00105096,153,153,100.0,61.4,61.4,0.0,0.0,0.0,0.0,61.4,0.0,0.0,153,94,94,0,0,0,0,94,0,0,38.6,61.4,0.0,0.0,0.0,0.0,59,94,0,0,0,0,"(60.0, 80.0]","(37.0, 102.0]",Second quartile,England,E00105096,E12000001,North East,Gogledd-ddwyrain Lloegr,E00105096,E01020710,367,0,2,1,3,0,8,4,3,12,5,3,1,4,5,2,5,2,4,3,3,3,4,3,5,4,2,3,5,3,3,0,4,4,4,3,3,1,2,4,3,4,7,1,2,1,2,2,8,8,4,3,3,6,7,8,4,4,9,4,8,9,9,6,10,5,2,7,5,2,6,7,6,8,10,2,8,3,2,4,1,7,7,1,1,5,1,1,1,0,2,1,42
6122,E00105098,158,158,100.0,27.8,27.8,0.0,0.0,0.0,0.0,27.8,0.0,0.0,158,44,44,0,0,0,0,44,0,0,72.2,27.8,0.0,0.0,0.0,0.0,114,44,0,0,0,0,"(20.0, 40.0]","(37.0, 102.0]",Second quartile,England,E00105098,E12000001,North East,Gogledd-ddwyrain Lloegr,E00105098,E01020710,317,8,4,2,1,5,4,4,4,4,5,6,6,1,2,2,3,2,1,1,1,4,3,2,3,5,5,4,7,3,6,7,12,6,3,4,4,3,4,6,5,3,5,5,2,8,3,5,3,6,1,3,5,3,2,3,5,2,3,6,5,2,4,3,2,9,2,1,2,5,5,4,7,4,2,4,2,5,4,2,0,1,0,1,3,0,1,1,1,0,0,0,53
6123,E00105099,121,121,100.0,64.5,64.5,0.0,0.0,0.0,0.0,64.5,0.0,0.0,121,78,78,0,0,0,0,78,0,0,35.5,64.5,0.0,0.0,0.0,0.0,43,78,0,0,0,0,"(60.0, 80.0]","(37.0, 102.0]",Second quartile,England,E00105099,E12000001,North East,Gogledd-ddwyrain Lloegr,E00105099,E01020710,286,3,1,2,5,2,4,3,6,3,4,6,5,4,3,3,3,2,2,4,5,7,4,4,4,2,3,3,7,5,6,2,3,4,4,1,5,2,2,4,3,2,1,2,2,4,5,1,2,4,3,2,2,3,2,6,4,5,1,2,3,3,5,7,5,7,8,3,8,3,6,3,2,2,2,0,3,6,3,0,1,1,1,1,0,3,0,1,0,0,0,1,44
6124,E00105101,126,126,100.0,71.4,71.4,0.0,0.0,0.0,0.0,71.4,0.0,0.0,126,90,90,0,0,0,0,90,0,0,28.6,71.4,0.0,0.0,0.0,0.0,36,90,0,0,0,0,"(60.0, 80.0]","(37.0, 102.0]",Second quartile,England,E00105101,E12000001,North East,Gogledd-ddwyrain Lloegr,E00105101,E01020712,388,1,5,0,3,3,3,4,6,8,6,7,2,4,2,2,1,0,5,4,4,24,17,26,20,22,7,10,5,7,4,8,11,7,3,8,3,4,2,6,5,3,2,3,4,1,3,4,2,1,5,1,2,3,2,1,3,2,3,5,4,5,5,1,1,0,0,3,0,1,5,5,4,7,3,0,3,1,1,0,0,2,3,1,4,4,0,1,1,1,0,3,48
6125,E00105102,126,126,100.0,34.1,34.1,0.0,0.0,0.0,0.0,34.1,0.0,0.0,126,43,43,0,0,0,0,43,0,0,65.9,34.1,0.0,0.0,0.0,0.0,83,43,0,0,0,0,"(20.0, 40.0]","(37.0, 102.0]",Second quartile,England,E00105102,E12000001,North East,Gogledd-ddwyrain Lloegr,E00105102,E01020713,326,3,1,2,3,1,4,3,4,6,2,4,2,3,0,2,0,1,3,1,5,12,22,16,19,21,9,8,12,3,1,2,5,3,3,2,3,1,3,1,2,4,4,1,3,2,6,4,3,2,1,3,3,3,5,2,2,5,3,0,1,4,5,2,3,5,3,2,1,7,4,2,2,5,3,0,2,3,4,1,1,0,4,0,1,0,3,0,0,0,0,4,35
6126,E00105104,130,130,99.2,80.0,80.0,0.0,0.0,0.0,0.8,80.0,0.0,0.0,129,104,104,0,0,0,1,104,0,0,19.2,80.0,0.0,0.0,0.0,0.8,25,104,0,0,0,1,"(60.0, 80.0]","(102.0, 129.0]",Third quartile,England,E00105104,E12000001,North East,Gogledd-ddwyrain Lloegr,E00105104,E01020713,372,4,2,5,6,1,9,1,4,12,2,4,3,5,8,5,7,3,0,5,0,9,14,14,11,12,6,7,6,3,2,4,8,2,5,5,4,4,3,3,3,4,1,8,6,4,3,2,3,3,9,3,4,7,2,0,4,4,1,4,1,4,4,3,1,9,1,3,6,1,3,8,1,5,1,3,5,3,0,2,4,3,1,2,2,3,1,3,2,0,0,4,53
6127,E00105106,176,176,100.0,89.2,89.2,0.0,0.0,0.0,0.0,89.2,0.0,0.0,176,157,157,0,0,0,0,157,0,0,10.8,89.2,0.0,0.0,0.0,0.0,19,157,0,0,0,0,"(80.0, 100.0]","(129.0, 1633.0]",Fourth quartile,England,E00105106,E12000001,North East,Gogledd-ddwyrain Lloegr,E00105106,E01020712,487,3,4,6,5,1,5,5,4,3,3,10,8,9,2,9,9,4,0,8,1,8,12,6,9,22,6,9,11,9,9,4,6,4,12,10,7,11,5,7,2,4,3,5,1,4,7,2,7,7,8,8,8,8,6,7,5,7,7,5,8,1,6,3,6,3,5,7,3,12,11,3,4,8,2,1,6,3,1,0,1,4,6,1,0,0,1,2,1,0,0,1,57
6128,E00105107,122,122,100.0,77.0,77.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,122,94,94,0,0,0,0,94,0,0,23.0,77.0,0.0,0.0,0.0,0.0,28,94,0,0,0,0,"(60.0, 80.0]","(37.0, 102.0]",Second quartile,England,E00105107,E12000001,North East,Gogledd-ddwyrain Lloegr,E00105107,E01020712,355,1,6,4,7,4,5,7,5,6,4,3,3,2,1,3,3,4,6,6,2,3,4,8,2,6,6,7,3,0,6,1,0,1,2,3,4,5,7,5,9,4,7,6,0,9,3,4,4,5,3,3,4,1,5,4,9,5,7,6,3,10,8,3,4,2,1,5,4,0,5,4,7,2,6,4,2,4,1,1,3,2,2,2,1,1,0,4,1,3,0,7,55
6129,E00105108,128,128,100.0,44.5,44.5,0.0,0.0,0.0,0.0,44.5,0.0,0.0,128,57,57,0,0,0,0,57,0,0,55.5,44.5,0.0,0.0,0.0,0.0,71,57,0,0,0,0,"(40.0, 60.0]","(37.0, 102.0]",Second quartile,England,E00105108,E12000001,North East,Gogledd-ddwyrain Lloegr,E00105108,E01020712,373,3,1,3,5,2,5,5,1,7,6,6,4,10,10,5,5,9,2,3,3,14,10,4,5,7,2,2,5,4,6,9,5,2,1,2,5,3,3,2,5,3,5,2,5,8,4,6,8,3,10,4,1,6,4,3,3,2,7,5,4,3,3,8,3,1,7,6,3,6,1,2,1,5,4,1,5,4,1,2,2,0,1,6,0,5,1,1,0,0,2,5,48
6130,E00105109,160,160,100.0,63.1,63.1,0.0,0.0,0.0,0.0,63.1,0.0,0.0,160,101,101,0,0,0,0,101,0,0,36.9,63.1,0.0,0.0,0.0,0.0,59,101,0,0,0,0,"(60.0, 80.0]","(37.0, 102.0]",Second quartile,England,E00105109,E12000001,North East,Gogledd-ddwyrain Lloegr,E00105109,E01020712,874,3,2,0,5,5,1,7,6,2,3,6,3,6,1,6,3,3,7,3,17,28,33,82,170,123,37,23,24,14,15,16,14,3,11,6,4,9,3,5,7,7,3,6,6,3,9,5,8,8,3,2,4,2,5,2,6,4,3,4,1,1,2,2,6,2,1,0,5,2,2,5,4,4,5,2,2,0,1,0,1,1,0,5,4,2,1,0,0,2,3,2,43
6131,E00105110,132,132,100.0,72.7,72.7,0.0,0.0,0.0,0.0,72.7,0.0,0.0,132,96,96,0,0,0,0,96,0,0,27.3,72.7,0.0,0.0,0.0,0.0,36,96,0,0,0,0,"(60.0, 80.0]","(37.0, 102.0]",Second quartile,England,E00105110,E12000001,North East,Gogledd-ddwyrain Lloegr,E00105110,E01020715,233,3,1,2,2,3,1,1,1,2,1,3,4,0,1,1,4,0,3,3,1,2,1,2,2,3,3,5,4,4,4,1,1,6,4,1,3,3,2,5,3,0,5,5,4,7,3,1,3,5,1,4,6,4,4,4,2,5,3,3,1,0,6,4,8,4,4,4,3,1,0,2,5,4,2,2,3,5,1,1,0,0,1,1,0,1,1,0,2,0,0,2,24
6132,E00105111,122,121,99.2,67.2,67.2,0.0,0.0,0.0,0.0,67.2,0.8,0.0,121,82,82,0,0,0,0,82,1,0,32.0,67.2,0.0,0.0,0.0,0.0,39,82,0,0,0,0,"(60.0, 80.0]","(37.0, 102.0]",Second quartile,England,E00105111,E12000001,North East,Gogledd-ddwyrain Lloegr,E00105111,E01020715,327,0,4,4,1,3,8,9,3,4,5,3,9,4,5,9,6,4,9,3,4,6,4,2,3,3,2,4,3,0,4,7,0,7,4,5,5,5,7,6,7,8,3,3,2,2,0,4,3,2,6,7,8,3,2,4,5,1,2,4,3,5,5,4,8,10,2,6,1,2,3,1,3,3,1,1,1,0,3,1,4,1,1,0,1,1,1,1,0,2,0,2,53
6133,E00105112,167,167,100.0,89.2,89.2,0.0,0.0,0.0,0.0,89.2,0.0,0.0,167,149,149,0,0,0,0,149,0,0,10.8,89.2,0.0,0.0,0.0,0.0,18,149,0,0,0,0,"(80.0, 100.0]","(129.0, 1633.0]",Fourth quartile,England,E00105112,E12000001,North East,Gogledd-ddwyrain Lloegr,E00105112,E01020714,326,6,3,2,8,5,2,6,4,5,3,4,3,4,3,1,3,4,5,2,4,4,4,6,2,6,7,8,3,9,5,7,6,3,3,7,3,4,5,3,5,5,8,0,1,2,4,4,6,5,3,4,3,2,4,2,2,7,5,1,11,5,3,3,5,5,3,5,3,4,1,2,3,2,5,2,0,1,2,2,4,2,2,1,4,0,0,0,0,0,0,1,51
6134,E00105113,202,202,100.0,97.5,97.5,0.0,0.0,0.0,0.0,97.5,0.0,0.0,202,197,197,0,0,0,0,197,0,0,2.5,97.5,0.0,0.0,0.0,0.0,5,197,0,0,0,0,"(80.0, 100.0]","(129.0, 1633.0]",Fourth quartile,England,E00105113,E12000001,North East,Gogledd-ddwyrain Lloegr,E00105113,E01020714,408,4,2,3,1,1,2,3,3,2,1,3,1,4,5,3,4,3,2,12,6,8,3,8,0,1,6,2,3,0,2,3,3,3,3,4,0,1,5,5,6,9,7,4,4,6,3,3,9,4,6,2,8,9,8,5,12,9,10,7,5,3,4,7,7,7,7,4,9,9,7,7,6,6,7,5,4,5,5,4,4,4,4,1,2,6,2,1,3,4,0,3,26
6135,E00105114,176,176,100.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,176,132,132,0,0,0,0,132,0,0,25.0,75.0,0.0,0.0,0.0,0.0,44,132,0,0,0,0,"(60.0, 80.0]","(129.0, 1633.0]",Fourth quartile,England,E00105114,E12000001,North East,Gogledd-ddwyrain Lloegr,E00105114,E01020715,423,5,4,7,4,7,7,10,7,3,11,2,8,5,9,6,7,5,5,7,5,3,3,5,7,5,4,7,7,3,5,3,7,4,6,7,9,12,8,6,2,10,5,1,7,8,9,6,6,7,7,6,4,4,7,8,2,6,8,8,4,1,3,5,4,3,2,3,2,1,3,2,7,4,4,6,0,2,1,0,1,1,1,1,1,0,1,1,2,0,0,1,75
6136,E00105115,108,108,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,108,108,108,0,0,0,0,108,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0,108,0,0,0,0,"(80.0, 100.0]","(102.0, 129.0]",Third quartile,England,E00105115,E12000001,North East,Gogledd-ddwyrain Lloegr,E00105115,E01020716,269,2,4,3,3,0,4,4,6,5,5,4,2,2,6,3,7,2,2,1,6,5,3,0,1,2,3,2,6,3,1,2,4,3,1,8,1,4,8,4,3,3,4,0,2,2,3,3,1,4,3,3,9,4,6,8,2,9,6,5,1,4,6,1,1,4,1,0,6,0,2,1,3,4,0,3,3,1,2,5,0,0,1,1,3,1,0,1,1,1,0,0,42
6137,E00105116,211,211,88.2,46.0,46.0,0.0,0.0,0.0,11.8,46.0,0.0,0.0,186,97,97,0,0,0,25,97,0,0,42.2,46.0,0.0,0.0,0.0,11.8,89,97,0,0,0,25,"(40.0, 60.0]","(37.0, 102.0]",Second quartile,England,E00105116,E12000001,North East,Gogledd-ddwyrain Lloegr,E00105116,E01020716,428,9,8,5,7,5,6,3,2,5,3,10,5,5,6,6,6,3,9,2,5,6,4,4,9,4,7,8,8,5,8,2,2,6,5,7,4,3,8,4,6,11,10,6,2,2,4,2,5,7,5,7,6,6,7,3,5,4,9,7,3,3,5,3,2,1,3,5,5,11,6,2,3,8,4,4,3,3,0,1,1,1,2,3,4,3,6,2,0,0,0,3,68
6138,E00105117,117,117,100.0,81.2,81.2,0.0,0.0,0.0,0.0,81.2,0.0,0.0,117,95,95,0,0,0,0,95,0,0,18.8,81.2,0.0,0.0,0.0,0.0,22,95,0,0,0,0,"(80.0, 100.0]","(37.0, 102.0]",Second quartile,England,E00105117,E12000001,North East,Gogledd-ddwyrain Lloegr,E00105117,E01020716,287,3,2,1,2,5,8,4,2,6,5,5,4,6,5,5,2,5,5,5,5,2,1,5,1,2,2,6,6,4,4,7,9,2,4,2,4,1,3,2,5,3,4,3,2,3,3,6,3,2,3,6,6,3,4,4,1,7,3,1,4,3,2,3,7,5,3,2,3,3,5,1,2,2,0,1,3,2,2,0,2,0,1,1,0,1,0,1,2,0,1,1,47
6139,E00105119,124,124,100.0,89.5,89.5,0.0,0.0,0.0,0.0,89.5,0.0,0.0,124,111,111,0,0,0,0,111,0,0,10.5,89.5,0.0,0.0,0.0,0.0,13,111,0,0,0,0,"(80.0, 100.0]","(102.0, 129.0]",Third quartile,England,E00105119,E12000001,North East,Gogledd-ddwyrain Lloegr,E00105119,E01020715,268,1,2,5,2,4,4,2,8,5,4,9,4,0,5,4,3,3,3,2,1,3,3,3,4,2,2,0,4,7,3,4,4,3,2,7,8,4,6,7,6,5,2,1,2,4,5,4,3,1,3,2,6,1,5,3,1,3,4,8,3,5,1,1,6,2,3,1,4,3,1,2,1,2,3,0,1,2,2,1,1,2,0,1,1,1,0,0,0,0,0,2,50
6140,E00105120,111,111,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,111,0,0,0,0,0,"(-0.1, 20.0]",,First quartile,England,E00105120,E12000001,North East,Gogledd-ddwyrain Lloegr,E00105120,E01020714,247,0,0,2,3,1,3,0,1,2,1,1,0,4,1,1,2,1,0,1,0,1,7,2,1,1,2,1,5,0,2,0,2,1,3,6,3,0,3,2,1,2,3,2,2,2,1,5,2,4,4,4,2,7,3,3,2,6,3,5,2,3,6,5,8,9,6,4,2,6,5,8,6,2,4,6,4,4,1,6,3,4,1,2,2,1,6,1,0,1,0,0,14
